Entity,Code,Year,all years
Katwijk,,2019,65302.0
Katwijk,,2020,65753.0
Katwoude,,1988,241.0
Katwoude,,2000,241.0
Katwoude,,2005,241.0
Katwoude,,2019,241.0
Katwoude,,2020,241.0
Kerkrade,,1988,52984.0
Kerkrade,,2000,51458.0
Kerkrade,,2005,49563.0
Kerkrade,,2019,45642.0
Kerkrade,,2020,45749.0
Kerkwijk,,1988,6076.0
Kerkwijk,,2000,6076.0
Kerkwijk,,2005,6076.0
Kerkwijk,,2019,6076.0
Kerkwijk,,2020,6076.0
Kessel,,1988,3807.0
Kessel,,2000,4173.0
Kessel,,2005,4229.0
Kessel,,2019,4229.0
Kessel,,2020,4229.0
Kesteren,,1988,9210.0
Kesteren,,2000,10800.0
Kesteren,,2005,10800.0
Kesteren,,2019,10800.0
Kesteren,,2020,10800.0
Kloosterburen,,1988,1739.0
Kloosterburen,,2000,1739.0
Kloosterburen,,2005,1739.0
Kloosterburen,,2019,1739.0
Kloosterburen,,2020,1739.0
Klundert,,1988,6531.0
Klundert,,2000,6531.0
Klundert,,2005,6531.0
Klundert,,2019,6531.0
Klundert,,2020,6531.0
Kockengen,,1988,3090.0
Kockengen,,2000,3090.0
Kockengen,,2005,3090.0
Kockengen,,2019,3090.0
Kockengen,,2020,3090.0
Koggenland,,1988,22738.0
Koggenland,,2000,22738.0
Koggenland,,2005,22738.0
Koggenland,,2019,22738.0
Koggenland,,2020,22749.0
Kollumerland en Nieuwkruisland,,1988,12484.0
Kollumerland en Nieuwkruisland,,2000,13134.0
Kollumerland en Nieuwkruisland,,2005,13112.0
Kollumerland en Nieuwkruisland,,2019,13112.0
Kollumerland en Nieuwkruisland,,2020,13112.0
Korendijk,,1988,9764.0
Korendijk,,2000,10609.0
Korendijk,,2005,10971.0
Korendijk,,2019,10971.0
Korendijk,,2020,10971.0
Kortgene,,1988,3604.0
Kortgene,,2000,3604.0
Kortgene,,2005,3604.0
Kortgene,,2019,3604.0
Kortgene,,2020,3604.0
Koudekerk aan den Rijn,,1988,4414.0
Koudekerk aan den Rijn,,2000,4414.0
Koudekerk aan den Rijn,,2005,4414.0
Koudekerk aan den Rijn,,2019,4414.0
Koudekerk aan den Rijn,,2020,4414.0
Krimpen aan den IJssel,,1988,27702.0
Krimpen aan den IJssel,,2000,28705.0
Krimpen aan den IJssel,,2005,28983.0
Krimpen aan den IJssel,,2019,29376.0
Krimpen aan den IJssel,,2020,29526.0
Krimpenerwaard,,1988,56048.0
Krimpenerwaard,,2000,56048.0
Krimpenerwaard,,2005,56048.0
Krimpenerwaard,,2019,56048.0
Krimpenerwaard,,2020,56319.0
Laarbeek,,1988,21536.0
Laarbeek,,2000,21536.0
Laarbeek,,2005,21642.0
Laarbeek,,2019,22333.0
Laarbeek,,2020,22523.0
Land van Cuijk,,1988,93661.0
Land van Cuijk,,2000,93661.0
Land van Cuijk,,2005,93661.0
Land van Cuijk,,2019,93661.0
Land van Cuijk,,2020,93661.0
Land van Cuijk,,2026,93661.0
Landerd,,1988,14303.0
Landerd,,2000,14303.0
Landerd,,2005,14821.0
Landerd,,2019,15529.0
Landerd,,2020,15730.0
Landgraaf,,1988,39945.0
Landgraaf,,2000,41009.0
Landgraaf,,2005,39477.0
Landgraaf,,2019,37591.0
Landgraaf,,2020,37445.0
Landsmeer,,1988,8871.0
Landsmeer,,2000,10265.0
Landsmeer,,2005,10272.0
Landsmeer,,2019,11488.0
Landsmeer,,2020,11491.0
Langbroek,,1988,2047.0
Langbroek,,2000,2047.0
Langbroek,,2005,2047.0
Langbroek,,2019,2047.0
Langbroek,,2020,2047.0
Langedijk,,1988,15316.0
Langedijk,,2000,23705.0
Langedijk,,2005,25937.0
Langedijk,,2019,27992.0
Langedijk,,2020,28163.0
Lansingerland,,1988,61601.0
Lansingerland,,2000,61601.0
Lansingerland,,2005,61601.0
Lansingerland,,2019,61601.0
Lansingerland,,2020,62384.0
Laren (NH.),,1988,11927.0
Laren (NH.),,2000,11580.0
Laren (NH.),,2005,11488.0
Laren (NH.),,2019,11195.0
Laren (NH.),,2020,11280.0
Leek,,1988,17718.0
Leek,,2000,18807.0
Leek,,2005,19510.0
Leek,,2019,19510.0
Leek,,2020,19510.0
Leende,,1988,4032.0
Leende,,2000,4032.0
Leende,,2005,4032.0
Leende,,2019,4032.0
Leende,,2020,4032.0
Leens,,1988,3570.0
Leens,,2000,3570.0
Leens,,2005,3570.0
Leens,,2019,3570.0
Leens,,2020,3570.0
Leerdam,,1988,18677.0
Leerdam,,2000,20704.0
Leerdam,,2005,20956.0
Leerdam,,2019,20956.0
Leerdam,,2020,20956.0
Leersum,,1988,6566.0
Leersum,,2000,7328.0
Leersum,,2005,7684.0
Leersum,,2019,7684.0
Leersum,,2020,7684.0
Leeuwarden,,1988,85173.0
Leeuwarden,,2000,88887.0
Leeuwarden,,2005,91749.0
Leeuwarden,,2019,123107.0
Leeuwarden,,2020,124084.0
Leeuwarderadeel,,1988,9263.0
Leeuwarderadeel,,2000,10568.0
Leeuwarderadeel,,2005,10543.0
Leeuwarderadeel,,2019,10543.0
Leeuwarderadeel,,2020,10543.0
Leiden,,1988,107893.0
Leiden,,2000,117191.0
Leiden,,2005,118563.0
Leiden,,2019,124899.0
Leiden,,2020,125099.0
Leiderdorp,,1988,21890.0
Leiderdorp,,2000,25279.0
Leiderdorp,,2005,26154.0
Leiderdorp,,2019,27109.0
Leiderdorp,,2020,27056.0
Leidschendam,,1988,32229.0
Leidschendam,,2000,37472.0
Leidschendam,,2005,37472.0
Leidschendam,,2019,37472.0
Leidschendam,,2020,37472.0
Leidschendam-Voorburg,,1988,73793.0
Leidschendam-Voorburg,,2000,73793.0
Leidschendam-Voorburg,,2005,73793.0
Leidschendam-Voorburg,,2019,75425.0
Leidschendam-Voorburg,,2020,76534.0
Leimuiden,,1988,4695.0
Leimuiden,,2000,4695.0
Leimuiden,,2005,4695.0
Leimuiden,,2019,4695.0
Leimuiden,,2020,4695.0
Lelystad,,1988,58449.0
Lelystad,,2000,63098.0
Lelystad,,2005,70860.0
Lelystad,,2019,77893.0
Lelystad,,2020,78598.0
Lemsterland,,1988,11498.0
Lemsterland,,2000,12610.0
Lemsterland,,2005,13406.0
Lemsterland,,2019,13406.0
Lemsterland,,2020,13406.0
Leudal,,1988,35681.0
Leudal,,2000,35681.0
Leudal,,2005,35681.0
Leudal,,2019,35681.0
Leudal,,2020,35879.0
Leusden,,1988,27001.0
Leusden,,2000,28747.0
Leusden,,2005,28977.0
Leusden,,2019,30030.0
Leusden,,2020,30401.0
Lichtenvoorde,,1988,17616.0
Lichtenvoorde,,2000,19108.0
Lichtenvoorde,,2005,19108.0
Lichtenvoorde,,2019,19108.0
Lichtenvoorde,,2020,19108.0
Liemeer,,1988,6858.0
Liemeer,,2000,6858.0
Liemeer,,2005,6725.0
Liemeer,,2019,6725.0
Liemeer,,2020,6725.0
Liempde,,1988,4217.0
Liempde,,2000,4217.0
Liempde,,2005,4217.0
Liempde,,2019,4217.0
Liempde,,2020,4217.0
Lienden,,1988,6607.0
Lienden,,2000,6607.0
Lienden,,2005,6607.0
Lienden,,2019,6607.0
Lienden,,2020,6607.0
De Lier,,1988,10058.0
De Lier,,2000,11190.0
De Lier,,2005,11190.0
De Lier,,2019,11190.0
De Lier,,2020,11190.0
Lieshout,,1988,5921.0
Lieshout,,2000,5921.0
Lieshout,,2005,5921.0
Lieshout,,2019,5921.0
Lieshout,,2020,5921.0
Liesveld,,1988,9164.0
Liesveld,,2000,9561.0
Liesveld,,2005,9718.0
Liesveld,,2019,9718.0
Liesveld,,2020,9718.0
Limmen,,1988,5394.0
Limmen,,2000,6515.0
Limmen,,2005,6515.0
Limmen,,2019,6515.0
Limmen,,2020,6515.0
Lingewaal,,1988,10163.0
Lingewaal,,2000,10634.0
Lingewaal,,2005,10799.0
Lingewaal,,2019,10799.0
Lingewaal,,2020,10799.0
Lingewaard,,1988,43176.0
Lingewaard,,2000,43176.0
Lingewaard,,2005,43176.0
Lingewaard,,2019,46475.0
Lingewaard,,2020,46601.0
Linne,,1988,3817.0
Linne,,2000,3817.0
Linne,,2005,3817.0
Linne,,2019,3817.0
Linne,,2020,3817.0
Linschoten,,1988,4626.0
Linschoten,,2000,4626.0
Linschoten,,2005,4626.0
Linschoten,,2019,4626.0
Linschoten,,2020,4626.0
Lisse,,1988,20677.0
Lisse,,2000,21942.0
Lisse,,2005,21909.0
Lisse,,2019,22800.0
Lisse,,2020,22955.0
Lith,,1988,6074.0
Lith,,2000,6691.0
Lith,,2005,6723.0
Lith,,2019,6723.0
Lith,,2020,6723.0
Littenseradiel,,1988,10168.0
Littenseradiel,,2000,10525.0
Littenseradiel,,2005,10840.0
Littenseradiel,,2019,10840.0
Littenseradiel,,2020,10840.0
Lochem,,1988,18241.0
Lochem,,2000,19189.0
Lochem,,2005,32816.0
Lochem,,2019,33590.0
Lochem,,2020,33729.0
Loenen,,1988,6849.0
Loenen,,2000,8415.0
Loenen,,2005,8338.0
Loenen,,2019,8338.0
Loenen,,2020,8338.0
Loon op Zand,,1988,20999.0
Loon op Zand,,2000,22817.0
Loon op Zand,,2005,22918.0
Loon op Zand,,2019,23327.0
Loon op Zand,,2020,23408.0
Loosdrecht,,1988,8225.0
Loosdrecht,,2000,8808.0
Loosdrecht,,2005,8808.0
Loosdrecht,,2019,8808.0
Loosdrecht,,2020,8808.0
Lopik,,1988,7939.0
Lopik,,2000,13374.0
Lopik,,2005,13968.0
Lopik,,2019,14473.0
Lopik,,2020,14467.0
Loppersum,,1988,3890.0
Loppersum,,2000,11024.0
Loppersum,,2005,11032.0
Loppersum,,2019,9614.0
Loppersum,,2020,9537.0
Losser,,1988,22429.0
Losser,,2000,22595.0
Losser,,2005,22487.0
Losser,,2019,22622.0
Losser,,2020,22683.0
Luyksgestel,,1988,2817.0
Luyksgestel,,2000,2817.0
Luyksgestel,,2005,2817.0
Luyksgestel,,2019,2817.0
Luyksgestel,,2020,2817.0
Maarheeze,,1988,8709.0
Maarheeze,,2000,8709.0
Maarheeze,,2005,8709.0
Maarheeze,,2019,8709.0
Maarheeze,,2020,8709.0
Maarn,,1988,5643.0
Maarn,,2000,5848.0
Maarn,,2005,5945.0
Maarn,,2019,5945.0
Maarn,,2020,5945.0
Maarssen,,1988,36620.0
Maarssen,,2000,40687.0
Maarssen,,2005,39775.0
Maarssen,,2019,39775.0
Maarssen,,2020,39775.0
Maartensdijk,,1988,9251.0
Maartensdijk,,2000,9559.0
Maartensdijk,,2005,9559.0
Maartensdijk,,2019,9559.0
Maartensdijk,,2020,9559.0
Maasbracht,,1988,8065.0
Maasbracht,,2000,13660.0
Maasbracht,,2005,13661.0
Maasbracht,,2019,13661.0
Maasbracht,,2020,13661.0
Maasbree,,1988,11644.0
Maasbree,,2000,12799.0
Maasbree,,2005,12840.0
Maasbree,,2019,12840.0
Maasbree,,2020,12840.0
Maasdonk,,1988,11411.0
Maasdonk,,2000,11411.0
Maasdonk,,2005,11360.0
Maasdonk,,2019,11360.0
Maasdonk,,2020,11360.0
Maasdriel,,1988,8442.0
Maasdriel,,2000,23045.0
Maasdriel,,2005,23554.0
Maasdriel,,2019,24693.0
Maasdriel,,2020,25030.0
Maasgouw,,1988,23716.0
Maasgouw,,2000,23716.0
Maasgouw,,2005,23716.0
Maasgouw,,2019,23716.0
Maasgouw,,2020,23965.0
Maashorst,,1988,60076.0
Maashorst,,2000,60076.0
Maashorst,,2005,60076.0
Maashorst,,2019,60076.0
Maashorst,,2020,60076.0
Maashorst,,2026,60076.0
Maasland,,1988,6138.0
Maasland,,2000,6819.0
Maasland,,2005,6819.0
Maasland,,2019,6819.0
Maasland,,2020,6819.0
Maassluis,,1988,33116.0
Maassluis,,2000,33110.0
Maassluis,,2005,32451.0
Maassluis,,2019,32768.0
Maassluis,,2020,33213.0
Maastricht,,1988,115782.0
Maastricht,,2000,122070.0
Maastricht,,2005,121456.0
Maastricht,,2019,121565.0
Maastricht,,2020,121575.0
Made,,1988,13116.0
Made,,2000,13116.0
Made,,2005,13116.0
Made,,2019,13116.0
Made,,2020,13116.0
Made,,2026,13116.0
Made en Drimmelen,,1988,11877.0
Made en Drimmelen,,2000,11877.0
Made en Drimmelen,,2005,11877.0
Made en Drimmelen,,2019,11877.0
Made en Drimmelen,,2020,11877.0
Margraten,,1988,13286.0
Margraten,,2000,13785.0
Margraten,,2005,13497.0
Margraten,,2019,13497.0
Margraten,,2020,13497.0
Mariekerke,,1988,3562.0
Mariekerke,,2000,3562.0
Mariekerke,,2005,3562.0
Mariekerke,,2019,3562.0
Mariekerke,,2020,3562.0
Markelo,,1988,6994.0
Markelo,,2000,7234.0
Markelo,,2005,7234.0
Markelo,,2019,7234.0
Markelo,,2020,7234.0
Marken,,1988,2081.0
Marken,,2000,2081.0
Marken,,2005,2081.0
Marken,,2019,2081.0
Marken,,2020,2081.0
De Marne,,1988,10870.0
De Marne,,2000,10870.0
De Marne,,2005,11294.0
De Marne,,2019,11294.0
De Marne,,2020,11294.0
Marum,,1988,8610.0
Marum,,2000,9692.0
Marum,,2005,10086.0
Marum,,2019,10086.0
Marum,,2020,10086.0
Maurik,,1988,5856.0
Maurik,,2000,5856.0
Maurik,,2005,5856.0
Maurik,,2019,5856.0
Maurik,,2020,5856.0
Medemblik,,1988,6883.0
Medemblik,,2000,7601.0
Medemblik,,2005,8047.0
Medemblik,,2019,44809.0
Medemblik,,2020,45101.0
Meeden,,1988,1778.0
Meeden,,2000,1778.0
Meeden,,2005,1778.0
Meeden,,2019,1778.0
Meeden,,2020,1778.0
Meerlo-Wanssum,,1988,7034.0
Meerlo-Wanssum,,2000,7546.0
Meerlo-Wanssum,,2005,7748.0
Meerlo-Wanssum,,2019,7748.0
Meerlo-Wanssum,,2020,7748.0
Meerssen,,1988,20356.0
Meerssen,,2000,20267.0
Meerssen,,2005,19857.0
Meerssen,,2019,18923.0
Meerssen,,2020,18828.0
Megen Haren en Macharen,,1988,2975.0
Megen Haren en Macharen,,2000,2975.0
Megen Haren en Macharen,,2005,2975.0
Megen Haren en Macharen,,2019,2975.0
Megen Haren en Macharen,,2020,2975.0
Meierijstad,,1988,80815.0
Meierijstad,,2000,80815.0
Meierijstad,,2005,80815.0
Meierijstad,,2019,80815.0
Meierijstad,,2020,81194.0
Meijel,,1988,5287.0
Meijel,,2000,5734.0
Meijel,,2005,5851.0
Meijel,,2019,5851.0
Meijel,,2020,5851.0
Melick en Herkenbosch,,1988,7478.0
Melick en Herkenbosch,,2000,7478.0
Melick en Herkenbosch,,2005,7478.0
Melick en Herkenbosch,,2019,7478.0
Melick en Herkenbosch,,2020,7478.0
Menaldumadeel,,1988,13364.0
Menaldumadeel,,2000,13855.0
Menaldumadeel,,2005,13967.0
Menaldumadeel,,2019,13967.0
Menaldumadeel,,2020,13967.0
Menameradiel,,1988,13439.0
Menameradiel,,2000,13439.0
Menameradiel,,2005,13439.0
Menameradiel,,2017,13439.0
Menameradiel,,2019,13439.0
Menameradiel,,2020,13439.0
Menterwolde,,1988,12547.0
Menterwolde,,2000,12547.0
Menterwolde,,2005,12589.0
Menterwolde,,2019,12589.0
Menterwolde,,2020,12589.0
Meppel,,1988,23268.0
Meppel,,2000,29652.0
Meppel,,2005,30397.0
Meppel,,2019,33564.0
Meppel,,2020,33920.0
Middelburg (Z.),,1988,39152.0
Middelburg (Z.),,2000,44920.0
Middelburg (Z.),,2005,46548.0
Middelburg (Z.),,2019,48544.0
Middelburg (Z.),,2020,48822.0
Middelharnis,,1988,15290.0
Middelharnis,,2000,16759.0
Middelharnis,,2005,17485.0
Middelharnis,,2019,17485.0
Middelharnis,,2020,17485.0
Middelstum,,1988,2891.0
Middelstum,,2000,2891.0
Middelstum,,2005,2891.0
Middelstum,,2019,2891.0
Middelstum,,2020,2891.0
Midden-Delfland,,1988,17054.0
Midden-Delfland,,2000,17054.0
Midden-Delfland,,2005,17054.0
Midden-Delfland,,2019,19391.0
Midden-Delfland,,2020,19341.0
Midden-Drenthe,,1988,32394.0
Midden-Drenthe,,2000,32394.0
Midden-Drenthe,,2005,32984.0
Midden-Drenthe,,2019,33178.0
Midden-Drenthe,,2020,33185.0
Midden-Groningen,,1988,60899.0
Midden-Groningen,,2000,60899.0
Midden-Groningen,,2005,60899.0
Midden-Groningen,,2019,60899.0
Midden-Groningen,,2020,60797.0
Middenschouwen,,1988,2467.0
Middenschouwen,,2000,2467.0
Middenschouwen,,2005,2467.0
Middenschouwen,,2019,2467.0
Middenschouwen,,2020,2467.0
Middenveld,,1988,32394.0
Middenveld,,2000,32394.0
Middenveld,,2005,32394.0
Middenveld,,2019,32394.0
Middenveld,,2020,32394.0
Midwolda,,1988,4049.0
Midwolda,,2000,4049.0
Midwolda,,2005,4049.0
Midwolda,,2019,4049.0
Midwolda,,2020,4049.0
Mierlo,,1988,9952.0
Mierlo,,2000,10180.0
Mierlo,,2005,10180.0
Mierlo,,2019,10180.0
Mierlo,,2020,10180.0
Mijdrecht,,1988,16414.0
Mijdrecht,,2000,16414.0
Mijdrecht,,2005,16414.0
Mijdrecht,,2019,16414.0
Mijdrecht,,2020,16414.0
Mill en Sint Hubert,,1988,10223.0
Mill en Sint Hubert,,2000,11097.0
Mill en Sint Hubert,,2005,11047.0
Mill en Sint Hubert,,2019,10891.0
Mill en Sint Hubert,,2020,10939.0
Millingen aan de Rijn,,1988,5264.0
Millingen aan de Rijn,,2000,5875.0
Millingen aan de Rijn,,2005,5888.0
Millingen aan de Rijn,,2019,5888.0
Millingen aan de Rijn,,2020,5888.0
Moerdijk,,1988,36312.0
Moerdijk,,2000,36312.0
Moerdijk,,2005,36785.0
Moerdijk,,2019,36961.0
Moerdijk,,2020,37129.0
Moergestel,,1988,5710.0
Moergestel,,2000,5710.0
Moergestel,,2005,5710.0
Moergestel,,2019,5710.0
Moergestel,,2020,5710.0
Moerhuizen,,1988,3206.0
Moerhuizen,,2000,3206.0
Moerhuizen,,2005,3206.0
Moerhuizen,,2019,3206.0
Moerhuizen,,2020,3206.0
Moerkapelle,,1988,3206.0
Moerkapelle,,2000,3206.0
Moerkapelle,,2005,3206.0
Moerkapelle,,2019,3206.0
Moerkapelle,,2020,3206.0
Molenlanden,,1988,43858.0
Molenlanden,,2000,43858.0
Molenlanden,,2005,43858.0
Molenlanden,,2019,43858.0
Molenlanden,,2020,43909.0
Molenwaard,,1988,29000.0
Molenwaard,,2000,29000.0
Molenwaard,,2005,29000.0
Molenwaard,,2019,29000.0
Molenwaard,,2020,29000.0
Monnickendam,,1988,9956.0
Monnickendam,,2000,9956.0
Monnickendam,,2005,9956.0
Monnickendam,,2019,9956.0
Monnickendam,,2020,9956.0
Monster,,1988,19126.0
Monster,,2000,20228.0
Monster,,2005,20228.0
Monster,,2019,20228.0
Monster,,2020,20228.0
Montferland,,1988,35263.0
Montferland,,2000,35263.0
Montferland,,2005,35263.0
Montferland,,2019,36026.0
Montferland,,2020,36011.0
Montfoort,,1988,6976.0
Montfoort,,2000,13372.0
Montfoort,,2005,13438.0
Montfoort,,2019,13996.0
Montfoort,,2020,13917.0
Montfort,,1988,3077.0
Montfort,,2000,3077.0
Montfort,,2005,3077.0
Montfort,,2019,3077.0
Montfort,,2020,3077.0
Mook en Middelaar,,1988,7116.0
Mook en Middelaar,,2000,7833.0
Mook en Middelaar,,2005,8010.0
Mook en Middelaar,,2019,7806.0
Mook en Middelaar,,2020,7847.0
Moordrecht,,1988,6861.0
Moordrecht,,2000,7692.0
Moordrecht,,2005,8081.0
Moordrecht,,2019,8081.0
Moordrecht,,2020,8081.0
Muiden,,1988,6809.0
Muiden,,2000,6808.0
Muiden,,2005,6675.0
Muiden,,2019,6675.0
Muiden,,2020,6675.0
Muntendam,,1988,4953.0
Muntendam,,2000,4953.0
Muntendam,,2005,4953.0
Muntendam,,2019,4953.0
Muntendam,,2020,4953.0
Naaldwijk,,1988,27396.0
Naaldwijk,,2000,29092.0
Naaldwijk,,2005,29092.0
Naaldwijk,,2019,29092.0
Naaldwijk,,2020,29092.0
Naarden,,1988,16272.0
Naarden,,2000,17006.0
Naarden,,2005,17110.0
Naarden,,2019,17110.0
Naarden,,2020,17110.0
Neder-Betuwe,,1988,22359.0
Neder-Betuwe,,2000,22359.0
Neder-Betuwe,,2005,22359.0
Neder-Betuwe,,2019,24034.0
Neder-Betuwe,,2020,24339.0
Nederhorst den Berg,,1988,4917.0
Nederhorst den Berg,,2000,5123.0
Nederhorst den Berg,,2005,5123.0
Nederhorst den Berg,,2019,5123.0
Nederhorst den Berg,,2020,5123.0
Nederlek,,1988,14394.0
Nederlek,,2000,14809.0
Nederlek,,2005,14768.0
Nederlek,,2019,14768.0
Nederlek,,2020,14768.0
Nederweert,,1988,15033.0
Nederweert,,2000,16129.0
Nederweert,,2005,16265.0
Nederweert,,2019,17001.0
Nederweert,,2020,17019.0
Neede,,1988,10925.0
Neede,,2000,11050.0
Neede,,2005,11050.0
Neede,,2019,11050.0
Neede,,2020,11050.0
Neer,,1988,3418.0
Neer,,2000,3418.0
Neer,,2005,3418.0
Neer,,2019,3418.0
Neer,,2020,3418.0
Neerijnen,,1988,10369.0
Neerijnen,,2000,11257.0
Neerijnen,,2005,11696.0
Neerijnen,,2019,11696.0
Neerijnen,,2020,11696.0
Niedorp,,1988,8069.0
Niedorp,,2000,11367.0
Niedorp,,2005,11757.0
Niedorp,,2019,11757.0
Niedorp,,2020,11757.0
Nieuwe Pekela,,1988,5032.0
Nieuwe Pekela,,2000,5032.0
Nieuwe Pekela,,2005,5032.0
Nieuwe Pekela,,2019,5032.0
Nieuwe Pekela,,2020,5032.0
Nieuwegein,,1988,57557.0
Nieuwegein,,2000,63118.0
Nieuwegein,,2005,61449.0
Nieuwegein,,2019,63036.0
Nieuwegein,,2020,63462.0
Nieuwerkerk aan den IJssel,,1988,18425.0
Nieuwerkerk aan den IJssel,,2000,21162.0
Nieuwerkerk aan den IJssel,,2005,22216.0
Nieuwerkerk aan den IJssel,,2019,22216.0
Nieuwerkerk aan den IJssel,,2020,22216.0
Nieuweschans,,1988,1715.0
Nieuweschans,,2000,1715.0
Nieuweschans,,2005,1715.0
Nieuweschans,,2019,1715.0
Nieuweschans,,2020,1715.0
Nieuw-Ginneken,,1988,11608.0
Nieuw-Ginneken,,2000,11608.0
Nieuw-Ginneken,,2005,11608.0
Nieuw-Ginneken,,2019,11608.0
Nieuw-Ginneken,,2020,11608.0
Nieuwkoop,,1988,10100.0
Nieuwkoop,,2000,11070.0
Nieuwkoop,,2005,11122.0
Nieuwkoop,,2019,28628.0
Nieuwkoop,,2020,28811.0
Nieuw-Lekkerland,,1988,8566.0
Nieuw-Lekkerland,,2000,9369.0
Nieuw-Lekkerland,,2005,9577.0
Nieuw-Lekkerland,,2019,9577.0
Nieuw-Lekkerland,,2020,9577.0
Nieuwleusen,,1988,8231.0
Nieuwleusen,,2000,8361.0
Nieuwleusen,,2005,8361.0
Nieuwleusen,,2019,8361.0
Nieuwleusen,,2020,8361.0
Nieuwolda,,1988,1581.0
Nieuwolda,,2000,1581.0
Nieuwolda,,2005,1581.0
Nieuwolda,,2019,1581.0
Nieuwolda,,2020,1581.0
Nieuwveen,,1988,3224.0
Nieuwveen,,2000,3224.0
Nieuwveen,,2005,3224.0
Nieuwveen,,2019,3224.0
Nieuwveen,,2020,3224.0
Nieuw-Vossemeer,,1988,2241.0
Nieuw-Vossemeer,,2000,2241.0
Nieuw-Vossemeer,,2005,2241.0
Nieuw-Vossemeer,,2019,2241.0
Nieuw-Vossemeer,,2020,2241.0
Nigtevecht,,1988,1368.0
Nigtevecht,,2000,1368.0
Nigtevecht,,2005,1368.0
Nigtevecht,,2019,1368.0
Nigtevecht,,2020,1368.0
Nijefurd,,1988,10544.0
Nijefurd,,2000,10869.0
Nijefurd,,2005,10940.0
Nijefurd,,2019,10940.0
Nijefurd,,2020,10940.0
Nijeveen,,1988,2898.0
Nijeveen,,2000,2898.0
Nijeveen,,2005,2898.0
Nijeveen,,2019,2898.0
Nijeveen,,2020,2898.0
Nijkerk,,1988,25393.0
Nijkerk,,2000,36315.0
Nijkerk,,2005,38419.0
Nijkerk,,2019,42943.0
Nijkerk,,2020,43171.0
Nijmegen,,1988,145816.0
Nijmegen,,2000,152200.0
Nijmegen,,2005,158215.0
Nijmegen,,2019,176731.0
Nijmegen,,2020,177659.0
Nissewaard,,1988,84797.0
Nissewaard,,2000,84797.0
Nissewaard,,2005,84797.0
Nissewaard,,2019,84797.0
Nissewaard,,2020,85219.0
Nistelrode,,1988,6955.0
Nistelrode,,2000,6955.0
Nistelrode,,2005,6955.0
Nistelrode,,2019,6955.0
Nistelrode,,2020,6955.0
Noardeast-Fryslân,,1988,45181.0
Noardeast-Fryslân,,2000,45181.0
Noardeast-Fryslân,,2005,45181.0
Noardeast-Fryslân,,2019,45181.0
Noardeast-Fryslân,,2020,45228.0
Noord-Beveland,,1988,6901.0
Noord-Beveland,,2000,6901.0
Noord-Beveland,,2005,7195.0
Noord-Beveland,,2019,7308.0
Noord-Beveland,,2020,7392.0
Noordenveld,,1988,30740.0
Noordenveld,,2000,30740.0
Noordenveld,,2005,31712.0
Noordenveld,,2019,31290.0
Noordenveld,,2020,31253.0
Noorder-Koggenland,,1988,9473.0
Noorder-Koggenland,,2000,10415.0
Noorder-Koggenland,,2005,10530.0
Noorder-Koggenland,,2019,10530.0
Noorder-Koggenland,,2020,10530.0
Noordoostpolder,,1988,37795.0
Noordoostpolder,,2000,43122.0
Noordoostpolder,,2005,45600.0
Noordoostpolder,,2019,46849.0
Noordoostpolder,,2020,47291.0
Noordwijk,,1988,24894.0
Noordwijk,,2000,24879.0
Noordwijk,,2005,24561.0
Noordwijk,,2019,42859.0
Noordwijk,,2020,43508.0
Noordwijkerhout,,1988,15069.0
Noordwijkerhout,,2000,15313.0
Noordwijkerhout,,2005,15123.0
Noordwijkerhout,,2019,15123.0
Noordwijkerhout,,2020,15123.0
Nootdorp,,1988,6741.0
Nootdorp,,2000,10376.0
Nootdorp,,2005,10376.0
Nootdorp,,2019,10376.0
Nootdorp,,2020,10376.0
Norg,,1988,6595.0
Norg,,2000,6595.0
Norg,,2005,6595.0
Norg,,2019,6595.0
Norg,,2020,6595.0
Nuenen Gerwen en Nederwetten,,1988,20869.0
Nuenen Gerwen en Nederwetten,,2000,23783.0
Nuenen Gerwen en Nederwetten,,2005,23182.0
Nuenen Gerwen en Nederwetten,,2019,23186.0
Nuenen Gerwen en Nederwetten,,2020,23383.0
Nuland,,1988,4207.0
Nuland,,2000,4207.0
Nuland,,2005,4207.0
Nuland,,2019,4207.0
Nuland,,2020,4207.0
Nunspeet,,1988,24169.0
Nunspeet,,2000,26149.0
Nunspeet,,2005,26677.0
Nunspeet,,2019,27481.0
Nunspeet,,2020,27851.0
Nuth,,1988,17003.0
Nuth,,2000,16563.0
Nuth,,2005,16014.0
Nuth,,2019,16014.0
Nuth,,2020,16014.0
Obdam,,1988,5822.0
Obdam,,2000,6424.0
Obdam,,2005,6789.0
Obdam,,2019,6789.0
Obdam,,2020,6789.0
Odoorn,,1988,12208.0
Odoorn,,2000,12208.0
Odoorn,,2005,12208.0
Odoorn,,2019,12208.0
Odoorn,,2020,12208.0
Oeffelt,,1988,2249.0
Oeffelt,,2000,2249.0
Oeffelt,,2005,2249.0
Oeffelt,,2019,2249.0
Oeffelt,,2020,2249.0
Oegstgeest,,1988,17909.0
Oegstgeest,,2000,20785.0
Oegstgeest,,2005,21309.0
Oegstgeest,,2019,24426.0
Oegstgeest,,2020,24840.0
Ohé en Laak,,1988,865.0
Ohé en Laak,,2000,865.0
Ohé en Laak,,2005,865.0
Ohé en Laak,,2019,865.0
Ohé en Laak,,2020,865.0
Oirschot,,1988,11155.0
